15,100924510,100924729,ENSE00003794413,0,+,.,-1,-1,.,0
15,100973803,100973967,ENSE00002536282,0,+,15,100973790,100973958,Enhancer,155
15,100983527,100983699,ENSE00002485892,0,+,.,-1,-1,.,0
15,100988633,100988813,ENSE00002478782,0,+,.,-1,-1,.,0
15,100989249,100989398,ENSE00002506449,0,+,.,-1,-1,.,0
15,101008836,101009063,ENSE00002516955,0,+,15,101008845,101009109,Enhancer,218
15,101010449,101010577,ENSE00002468196,0,+,.,-1,-1,.,0
15,101010673,101010837,ENSE00002455776,0,+,.,-1,-1,.,0
15,101012007,101012145,ENSE00002517530,0,+,.,-1,-1,.,0
15,101014315,101014428,ENSE00002493535,0,+,.,-1,-1,.,0
15,101015325,101015402,ENSE00002512960,0,+,15,101015240,101015577,Enhancer,77
15,101021052,101021182,ENSE00002454177,0,+,.,-1,-1,.,0
15,101021844,101021957,ENSE00002441117,0,+,.,-1,-1,.,0
15,101022382,101022597,ENSE00003619853,0,+,.,-1,-1,.,0
15,101024802,101024967,ENSE00003542104,0,+,.,-1,-1,.,0
15,101025964,101026137,ENSE00003694723,0,+,.,-1,-1,.,0
15,101027260,101027381,ENSE00003556654,0,+,.,-1,-1,.,0
15,101027637,101027797,ENSE00003621269,0,+,.,-1,-1,.,0
15,101028955,101029232,ENSE00003582832,0,+,.,-1,-1,.,0
15,101045980,101046152,ENSE00003493351,0,+,15,101045856,101046125,Enhancer,145
15,101048493,101048657,ENSE00003459516,0,+,.,-1,-1,.,0
15,101049643,101049783,ENSE00003638133,0,+,.,-1,-1,.,0
15,101051710,101051960,ENSE00003493119,0,+,.,-1,-1,.,0
15,101052921,101053088,ENSE00003595426,0,+,.,-1,-1,.,0
15,101053222,101053420,ENSE00003619410,0,+,.,-1,-1,.,0
15,101054945,101055223,ENSE00003617419,0,+,15,101054926,101055273,Enhancer,278
15,101056855,101057050,ENSE00003550524,0,+,15,101056748,101056940,Enhancer,85
15,101056855,101057050,ENSE00003550524,0,+,15,101057007,101057357,Enhancer,43
15,101057989,101058141,ENSE00003533026,0,+,.,-1,-1,.,0
15,101061170,101061288,ENSE00003523501,0,+,.,-1,-1,.,0
15,101062573,101062690,ENSE00003687490,0,+,.,-1,-1,.,0
15,101065351,101066205,ENSE00003495684,0,+,.,-1,-1,.,0
15,101066639,101066741,ENSE00003527920,0,+,.,-1,-1,.,0
15,101068670,101078257,ENSE00002163761,0,+,15,101068768,101069089,Enhancer,321
15,101068670,101078257,ENSE00002163761,0,+,15,101069118,101069279,Enhancer,161
15,101068670,101078257,ENSE00002163761,0,+,15,101069312,101069662,Enhancer,350
15,101068670,101078257,ENSE00002163761,0,+,15,101069671,101069900,Enhancer,229
15,101068670,101078257,ENSE00002163761,0,+,15,101070610,101070766,Enhancer,156
15,101068670,101078257,ENSE00002163761,0,+,15,101070776,101071126,Enhancer,350
15,101068670,101078257,ENSE00002163761,0,+,15,101078053,101078222,Enhancer,169
15,100924602,100924729,ENSE00002140214,0,+,.,-1,-1,.,0
15,100973803,100973967,ENSE00002536282,0,+,15,100973790,100973958,Enhancer,155
15,100983527,100983699,ENSE00002485892,0,+,.,-1,-1,.,0
15,100988633,100988813,ENSE00002478782,0,+,.,-1,-1,.,0
15,100989249,100989398,ENSE00002506449,0,+,.,-1,-1,.,0
15,101008836,101009063,ENSE00002516955,0,+,15,101008845,101009109,Enhancer,218
15,101010449,101010577,ENSE00002468196,0,+,.,-1,-1,.,0
15,101010673,101010837,ENSE00002455776,0,+,.,-1,-1,.,0
15,101012007,101012145,ENSE00002517530,0,+,.,-1,-1,.,0
15,101014315,101014428,ENSE00002493535,0,+,.,-1,-1,.,0
15,101015325,101015402,ENSE00002512960,0,+,15,101015240,101015577,Enhancer,77
15,101021052,101021182,ENSE00002454177,0,+,.,-1,-1,.,0
15,101021844,101021957,ENSE00002441117,0,+,.,-1,-1,.,0
15,101022382,101022597,ENSE00003619853,0,+,.,-1,-1,.,0
15,101024799,101024967,ENSE00003626576,0,+,.,-1,-1,.,0
15,101025964,101026137,ENSE00003517744,0,+,.,-1,-1,.,0
15,101027260,101027381,ENSE00003658787,0,+,.,-1,-1,.,0
15,101027637,101027797,ENSE00003608870,0,+,.,-1,-1,.,0
15,101028955,101029232,ENSE00003648738,0,+,.,-1,-1,.,0
15,101045980,101046152,ENSE00003598283,0,+,15,101045856,101046125,Enhancer,145
15,101048493,101048657,ENSE00003636529,0,+,.,-1,-1,.,0
15,101049643,101049783,ENSE00003485258,0,+,.,-1,-1,.,0
15,101051710,101051960,ENSE00003673663,0,+,.,-1,-1,.,0
15,101052921,101053088,ENSE00003638509,0,+,.,-1,-1,.,0
15,101053222,101053420,ENSE00003673718,0,+,.,-1,-1,.,0
15,101054945,101055223,ENSE00003513195,0,+,15,101054926,101055273,Enhancer,278
15,101056855,101057050,ENSE00003466517,0,+,15,101056748,101056940,Enhancer,85
15,101056855,101057050,ENSE00003466517,0,+,15,101057007,101057357,Enhancer,43
15,101057989,101058141,ENSE00003554150,0,+,.,-1,-1,.,0
15,101061170,101061288,ENSE00003522574,0,+,.,-1,-1,.,0
15,101062380,101062690,ENSE00002158422,0,+,15,101062261,101062467,Enhancer,87
15,101065351,101066205,ENSE00003635019,0,+,.,-1,-1,.,0
15,101066639,101066741,ENSE00003692835,0,+,.,-1,-1,.,0
15,101068670,101069068,ENSE00002147262,0,+,15,101068768,101069089,Enhancer,300
15,100924602,100924729,ENSE00002140214,0,+,.,-1,-1,.,0
15,100973803,100973967,ENSE00002536282,0,+,15,100973790,100973958,Enhancer,155
15,100983527,100983699,ENSE00002485892,0,+,.,-1,-1,.,0
15,100988633,100988813,ENSE00002478782,0,+,.,-1,-1,.,0
15,100989249,100989398,ENSE00002506449,0,+,.,-1,-1,.,0
15,101008836,101009063,ENSE00002516955,0,+,15,101008845,101009109,Enhancer,218
15,101010449,101010577,ENSE00002468196,0,+,.,-1,-1,.,0
15,101010673,101010837,ENSE00002455776,0,+,.,-1,-1,.,0
15,101012007,101012145,ENSE00002517530,0,+,.,-1,-1,.,0
15,101014315,101014428,ENSE00002493535,0,+,.,-1,-1,.,0
15,101015325,101015402,ENSE00002512960,0,+,15,101015240,101015577,Enhancer,77
15,101021052,101021182,ENSE00002454177,0,+,.,-1,-1,.,0
15,101021844,101021957,ENSE00002441117,0,+,.,-1,-1,.,0
15,101022382,101022478,ENSE00002168689,0,+,.,-1,-1,.,0
15,101024802,101024967,ENSE00003657284,0,+,.,-1,-1,.,0
15,101025964,101026137,ENSE00003517744,0,+,.,-1,-1,.,0
15,101027260,101027381,ENSE00003658787,0,+,.,-1,-1,.,0
15,101027637,101027797,ENSE00003608870,0,+,.,-1,-1,.,0
15,101028955,101029232,ENSE00003648738,0,+,.,-1,-1,.,0
15,101045980,101046152,ENSE00003598283,0,+,15,101045856,101046125,Enhancer,145
15,101049643,101049783,ENSE00003485258,0,+,.,-1,-1,.,0
15,101051710,101051960,ENSE00003673663,0,+,.,-1,-1,.,0
15,101052921,101053088,ENSE00003638509,0,+,.,-1,-1,.,0
15,101053222,101053420,ENSE00003673718,0,+,.,-1,-1,.,0
15,101054945,101055223,ENSE00003513195,0,+,15,101054926,101055273,Enhancer,278
15,101056855,101057050,ENSE00003466517,0,+,15,101056748,101056940,Enhancer,85
15,101056855,101057050,ENSE00003466517,0,+,15,101057007,101057357,Enhancer,43
15,101057989,101058141,ENSE00003554150,0,+,.,-1,-1,.,0
15,101061170,101061288,ENSE00003522574,0,+,.,-1,-1,.,0
15,101062573,101062690,ENSE00003650246,0,+,.,-1,-1,.,0
15,101065351,101066205,ENSE00003635019,0,+,.,-1,-1,.,0
15,101066639,101066741,ENSE00003692835,0,+,.,-1,-1,.,0
15,101068670,101069068,ENSE00002147262,0,+,15,101068768,101069089,Enhancer,300
15,101021708,101021957,ENSE00002142165,0,+,15,101021498,101021782,Enhancer,74
15,101022382,101022597,ENSE00003660874,0,+,.,-1,-1,.,0
15,101024799,101024949,ENSE00002320229,0,+,.,-1,-1,.,0
15,101022339,101022597,ENSE00002292121,0,+,.,-1,-1,.,0
15,101024799,101024967,ENSE00003493831,0,+,.,-1,-1,.,0
15,101025964,101026031,ENSE00002269706,0,+,.,-1,-1,.,0
15,101053336,101053420,ENSE00002188889,0,+,.,-1,-1,.,0
15,101054945,101055223,ENSE00003617419,0,+,15,101054926,101055273,Enhancer,278
15,101056855,101057050,ENSE00003550524,0,+,15,101056748,101056940,Enhancer,85
15,101056855,101057050,ENSE00003550524,0,+,15,101057007,101057357,Enhancer,43
15,101057989,101058141,ENSE00003533026,0,+,.,-1,-1,.,0
15,101061170,101061288,ENSE00003523501,0,+,.,-1,-1,.,0
15,101062573,101062690,ENSE00003687490,0,+,.,-1,-1,.,0
15,101065351,101066205,ENSE00003495684,0,+,.,-1,-1,.,0
15,101066639,101066741,ENSE00003527920,0,+,.,-1,-1,.,0
15,101067239,101067387,ENSE00002156925,0,+,.,-1,-1,.,0
15,101068670,101078254,ENSE00002321261,0,+,15,101068768,101069089,Enhancer,321
15,101068670,101078254,ENSE00002321261,0,+,15,101069118,101069279,Enhancer,161
15,101068670,101078254,ENSE00002321261,0,+,15,101069312,101069662,Enhancer,350
15,101068670,101078254,ENSE00002321261,0,+,15,101069671,101069900,Enhancer,229
15,101068670,101078254,ENSE00002321261,0,+,15,101070610,101070766,Enhancer,156
15,101068670,101078254,ENSE00002321261,0,+,15,101070776,101071126,Enhancer,350
15,101068670,101078254,ENSE00002321261,0,+,15,101078053,101078222,Enhancer,169
15,101057036,101057050,ENSE00002524061,0,+,15,101057007,101057357,Enhancer,14
15,101057989,101058141,ENSE00003554150,0,+,.,-1,-1,.,0
15,101061170,101061288,ENSE00003522574,0,+,.,-1,-1,.,0
15,101062573,101062690,ENSE00003650246,0,+,.,-1,-1,.,0
15,101065144,101065480,ENSE00002190664,0,+,.,-1,-1,.,0
15,101064415,101064816,ENSE00002159800,0,+,15,101064270,101064463,Enhancer,48
15,101064415,101064816,ENSE00002159800,0,+,15,101064535,101064829,Enhancer,281
15,101065351,101066205,ENSE00003635019,0,+,.,-1,-1,.,0
15,101066639,101066741,ENSE00003692835,0,+,.,-1,-1,.,0
15,101068670,101070103,ENSE00002201118,0,+,15,101068768,101069089,Enhancer,321
15,101068670,101070103,ENSE00002201118,0,+,15,101069118,101069279,Enhancer,161
15,101068670,101070103,ENSE00002201118,0,+,15,101069312,101069662,Enhancer,350
15,101068670,101070103,ENSE00002201118,0,+,15,101069671,101069900,Enhancer,229
15,100918803,100919391,ENSE00003884967,0,-,15,100918761,100919088,Promoter,285
15,100918803,100919391,ENSE00003884967,0,-,15,100919145,100919472,Promoter,246
15,100918803,100919391,ENSE00003884967,0,-,15,100918761,100919088,Promoter,285
15,100918803,100919391,ENSE00003884967,0,-,15,100919145,100919472,Promoter,246
15,100918803,100919391,ENSE00003884967,0,-,15,100918813,100918823,Stat4,10
15,100918803,100919391,ENSE00003884967,0,-,15,100918849,100918857,MYC,8
15,100918803,100919391,ENSE00003884967,0,-,15,100918868,100918877,HNF4A,9
15,100918803,100919391,ENSE00003884967,0,-,15,100918868,100918877,HNF4A,9
15,100918803,100919391,ENSE00003884967,0,-,15,100918914,100918922,MYC,8
15,100918803,100919391,ENSE00003884967,0,-,15,100918932,100918940,MYC,8
15,100918803,100919391,ENSE00003884967,0,-,15,100919006,100919019,MAFA,13
15,100918803,100919391,ENSE00003884967,0,-,15,100919090,100919098,MYC,8
15,100918803,100919391,ENSE00003884967,0,-,15,100919090,100919098,MYC,8
15,100918803,100919391,ENSE00003884967,0,-,15,100919242,100919252,Stat4,10
15,100918803,100919391,ENSE00003884967,0,-,15,100919243,100919253,Stat4,10
15,100892342,100896066,ENSE00003877640,0,-,15,100892403,100892412,HNF4A,9
15,100892342,100896066,ENSE00003877640,0,-,15,100892403,100892412,HNF4A,9
15,100892342,100896066,ENSE00003877640,0,-,15,100892412,100892421,HNF4A,9
15,100892342,100896066,ENSE00003877640,0,-,15,100892412,100892421,HNF4A,9
15,100892342,100896066,ENSE00003877640,0,-,15,100892424,100892432,MZF1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100892436,100892444,Yy1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100892492,100892500,Yy1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100892526,100892536,Stat4,10
15,100892342,100896066,ENSE00003877640,0,-,15,100892610,100892619,HNF4A,9
15,100892342,100896066,ENSE00003877640,0,-,15,100892610,100892619,HNF4A,9
15,100892342,100896066,ENSE00003877640,0,-,15,100892628,100892636,MZF1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100892644,100892652,Yy1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100892689,100892699,Stat4,10
15,100892342,100896066,ENSE00003877640,0,-,15,100892733,100892741,MZF1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100892739,100892747,MZF1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100892755,100892763,Yy1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100892774,100892784,Stat4,10
15,100892342,100896066,ENSE00003877640,0,-,15,100892777,100892787,Stat4,10
15,100892342,100896066,ENSE00003877640,0,-,15,100892778,100892788,Stat4,10
15,100892342,100896066,ENSE00003877640,0,-,15,100892815,100892825,Stat4,10
15,100892342,100896066,ENSE00003877640,0,-,15,100892864,100892874,Stat4,10
15,100892342,100896066,ENSE00003877640,0,-,15,100892917,100892925,MZF1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100893021,100893031,Stat4,10
15,100892342,100896066,ENSE00003877640,0,-,15,100893062,100893071,HNF4A,9
15,100892342,100896066,ENSE00003877640,0,-,15,100893062,100893071,HNF4A,9
15,100892342,100896066,ENSE00003877640,0,-,15,100893062,100893076,HNF4A,14
15,100892342,100896066,ENSE00003877640,0,-,15,100893065,100893073,Lef1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100893119,100893127,Yy1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100893126,100893136,Stat4,10
15,100892342,100896066,ENSE00003877640,0,-,15,100893259,100893267,MZF1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100893260,100893270,Stat4,10
15,100892342,100896066,ENSE00003877640,0,-,15,100893261,100893271,Stat4,10
15,100892342,100896066,ENSE00003877640,0,-,15,100893262,100893272,Stat4,10
15,100892342,100896066,ENSE00003877640,0,-,15,100893295,100893305,Stat4,10
15,100892342,100896066,ENSE00003877640,0,-,15,100893329,100893339,Stat4,10
15,100892342,100896066,ENSE00003877640,0,-,15,100893330,100893340,Stat4,10
15,100892342,100896066,ENSE00003877640,0,-,15,100893340,100893348,MZF1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100893356,100893365,HNF4A,9
15,100892342,100896066,ENSE00003877640,0,-,15,100893356,100893365,HNF4A,9
15,100892342,100896066,ENSE00003877640,0,-,15,100893377,100893387,Stat4,10
15,100892342,100896066,ENSE00003877640,0,-,15,100893378,100893388,Stat4,10
15,100892342,100896066,ENSE00003877640,0,-,15,100893440,100893448,Yy1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100893453,100893461,MYC,8
15,100892342,100896066,ENSE00003877640,0,-,15,100893453,100893461,MYC,8
15,100892342,100896066,ENSE00003877640,0,-,15,100893460,100893468,MYC,8
15,100892342,100896066,ENSE00003877640,0,-,15,100893507,100893516,HNF4A,9
15,100892342,100896066,ENSE00003877640,0,-,15,100893507,100893516,HNF4A,9
15,100892342,100896066,ENSE00003877640,0,-,15,100893528,100893536,MZF1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100893627,100893635,MYC,8
15,100892342,100896066,ENSE00003877640,0,-,15,100893627,100893635,MYC,8
15,100892342,100896066,ENSE00003877640,0,-,15,100893635,100893643,Yy1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100893720,100893728,MYC,8
15,100892342,100896066,ENSE00003877640,0,-,15,100893742,100893750,Lef1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100893892,100893900,MYC,8
15,100892342,100896066,ENSE00003877640,0,-,15,100893892,100893900,MYC,8
15,100892342,100896066,ENSE00003877640,0,-,15,100893929,100893938,HNF4G,9
15,100892342,100896066,ENSE00003877640,0,-,15,100893931,100893939,MZF1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100894012,100894020,Yy1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100894067,100894075,Lef1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100894073,100894081,Lef1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100894111,100894121,Stat4,10
15,100892342,100896066,ENSE00003877640,0,-,15,100894112,100894122,Stat4,10
15,100892342,100896066,ENSE00003877640,0,-,15,100894122,100894130,MZF1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100894131,100894141,Stat4,10
15,100892342,100896066,ENSE00003877640,0,-,15,100894154,100894162,Yy1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100894289,100894299,Stat4,10
15,100892342,100896066,ENSE00003877640,0,-,15,100894377,100894385,Yy1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100894439,100894447,Yy1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100894444,100894454,Stat4,10
15,100892342,100896066,ENSE00003877640,0,-,15,100894494,100894502,MYC,8
15,100892342,100896066,ENSE00003877640,0,-,15,100894526,100894536,Stat4,10
15,100892342,100896066,ENSE00003877640,0,-,15,100894623,100894631,MZF1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100894628,100894636,Yy1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100894649,100894659,Stat4,10
15,100892342,100896066,ENSE00003877640,0,-,15,100894650,100894660,Stat4,10
15,100892342,100896066,ENSE00003877640,0,-,15,100894746,100894756,Stat4,10
15,100892342,100896066,ENSE00003877640,0,-,15,100894747,100894757,Stat4,10
15,100892342,100896066,ENSE00003877640,0,-,15,100894757,100894765,Yy1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100894772,100894780,MZF1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100894790,100894798,Yy1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100894797,100894805,Lef1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100894801,100894809,MZF1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100894852,100894860,MZF1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100894861,100894871,Stat4,10
15,100892342,100896066,ENSE00003877640,0,-,15,100894874,100894884,Stat4,10
15,100892342,100896066,ENSE00003877640,0,-,15,100894917,100894927,Stat4,10
15,100892342,100896066,ENSE00003877640,0,-,15,100894918,100894928,Stat4,10
15,100892342,100896066,ENSE00003877640,0,-,15,100894935,100894945,Stat4,10
15,100892342,100896066,ENSE00003877640,0,-,15,100894953,100894961,MYC,8
15,100892342,100896066,ENSE00003877640,0,-,15,100894958,100894966,MZF1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100895027,100895035,MYC,8
15,100892342,100896066,ENSE00003877640,0,-,15,100895083,100895091,MYC,8
15,100892342,100896066,ENSE00003877640,0,-,15,100895094,100895102,Yy1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100895139,100895147,Yy1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100895167,100895175,Yy1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100895174,100895182,Yy1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100895200,100895209,HNF4A,9
15,100892342,100896066,ENSE00003877640,0,-,15,100895200,100895209,HNF4A,9
15,100892342,100896066,ENSE00003877640,0,-,15,100895228,100895236,MYC,8
15,100892342,100896066,ENSE00003877640,0,-,15,100895250,100895258,Yy1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100895270,100895278,MZF1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100895285,100895295,Stat4,10
15,100892342,100896066,ENSE00003877640,0,-,15,100895320,100895328,MYC,8
15,100892342,100896066,ENSE00003877640,0,-,15,100895346,100895359,MAFA,13
15,100892342,100896066,ENSE00003877640,0,-,15,100895357,100895365,Yy1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100895501,100895509,MYC,8
15,100892342,100896066,ENSE00003877640,0,-,15,100895501,100895509,MYC,8
15,100892342,100896066,ENSE00003877640,0,-,15,100895508,100895516,Lef1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100895523,100895531,MZF1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100895548,100895558,Stat4,10
15,100892342,100896066,ENSE00003877640,0,-,15,100895594,100895602,Yy1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100895594,100895602,Yy1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100895594,100895602,Yy1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100895631,100895639,Yy1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100895672,100895680,MZF1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100895703,100895711,MZF1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100895745,100895753,MZF1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100895835,100895843,MZF1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100895872,100895880,MZF1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100895912,100895920,Yy1,8
15,100892342,100896066,ENSE00003877640,0,-,15,100895954,100895963,HNF4A,9
15,100892342,100896066,ENSE00003877640,0,-,15,100895954,100895963,HNF4A,9
15,100892342,100896066,ENSE00003877640,0,-,15,100895963,100895973,Stat4,10
15,100892342,100896066,ENSE00003877640,0,-,15,100895996,100896006,Stat4,10
15,100892342,100896066,ENSE00003877640,0,-,15,100896064,100896074,Stat4,2
15,100892342,100896066,ENSE00003877640,0,-,15,100892665,100892673,MZF1,8
15,100918803,100919283,ENSE00002567307,0,-,15,100918761,100919088,Promoter,285
15,100918803,100919283,ENSE00002567307,0,-,15,100919145,100919472,Promoter,138
15,100918803,100919283,ENSE00002567307,0,-,15,100918761,100919088,Promoter,285
15,100918803,100919283,ENSE00002567307,0,-,15,100919145,100919472,Promoter,138
15,100918803,100919283,ENSE00002567307,0,-,15,100918813,100918823,Stat4,10
15,100918803,100919283,ENSE00002567307,0,-,15,100918849,100918857,MYC,8
15,100918803,100919283,ENSE00002567307,0,-,15,100918868,100918877,HNF4A,9
15,100918803,100919283,ENSE00002567307,0,-,15,100918868,100918877,HNF4A,9
15,100918803,100919283,ENSE00002567307,0,-,15,100918914,100918922,MYC,8
15,100918803,100919283,ENSE00002567307,0,-,15,100918932,100918940,MYC,8
15,100918803,100919283,ENSE00002567307,0,-,15,100919006,100919019,MAFA,13
15,100918803,100919283,ENSE00002567307,0,-,15,100919090,100919098,MYC,8
15,100918803,100919283,ENSE00002567307,0,-,15,100919090,100919098,MYC,8
15,100918803,100919283,ENSE00002567307,0,-,15,100919242,100919252,Stat4,10
15,100918803,100919283,ENSE00002567307,0,-,15,100919243,100919253,Stat4,10
15,100892858,100896066,ENSE00002538570,0,-,15,100892864,100892874,Stat4,10
15,100892858,100896066,ENSE00002538570,0,-,15,100892917,100892925,MZF1,8
15,100892858,100896066,ENSE00002538570,0,-,15,100893021,100893031,Stat4,10
15,100892858,100896066,ENSE00002538570,0,-,15,100893062,100893071,HNF4A,9
15,100892858,100896066,ENSE00002538570,0,-,15,100893062,100893071,HNF4A,9
15,100892858,100896066,ENSE00002538570,0,-,15,100893062,100893076,HNF4A,14
15,100892858,100896066,ENSE00002538570,0,-,15,100893065,100893073,Lef1,8
15,100892858,100896066,ENSE00002538570,0,-,15,100893119,100893127,Yy1,8
15,100892858,100896066,ENSE00002538570,0,-,15,100893126,100893136,Stat4,10
15,100892858,100896066,ENSE00002538570,0,-,15,100893259,100893267,MZF1,8
15,100892858,100896066,ENSE00002538570,0,-,15,100893260,100893270,Stat4,10
15,100892858,100896066,ENSE00002538570,0,-,15,100893261,100893271,Stat4,10
15,100892858,100896066,ENSE00002538570,0,-,15,100893262,100893272,Stat4,10
15,100892858,100896066,ENSE00002538570,0,-,15,100893295,100893305,Stat4,10
15,100892858,100896066,ENSE00002538570,0,-,15,100893329,100893339,Stat4,10
15,100892858,100896066,ENSE00002538570,0,-,15,100893330,100893340,Stat4,10
15,100892858,100896066,ENSE00002538570,0,-,15,100893340,100893348,MZF1,8
15,100892858,100896066,ENSE00002538570,0,-,15,100893356,100893365,HNF4A,9
15,100892858,100896066,ENSE00002538570,0,-,15,100893356,100893365,HNF4A,9
15,100892858,100896066,ENSE00002538570,0,-,15,100893377,100893387,Stat4,10
15,100892858,100896066,ENSE00002538570,0,-,15,100893378,100893388,Stat4,10
15,100892858,100896066,ENSE00002538570,0,-,15,100893440,100893448,Yy1,8
15,100892858,100896066,ENSE00002538570,0,-,15,100893453,100893461,MYC,8
15,100892858,100896066,ENSE00002538570,0,-,15,100893453,100893461,MYC,8
15,100892858,100896066,ENSE00002538570,0,-,15,100893460,100893468,MYC,8
15,100892858,100896066,ENSE00002538570,0,-,15,100893507,100893516,HNF4A,9
15,100892858,100896066,ENSE00002538570,0,-,15,100893507,100893516,HNF4A,9
15,100892858,100896066,ENSE00002538570,0,-,15,100893528,100893536,MZF1,8
15,100892858,100896066,ENSE00002538570,0,-,15,100893627,100893635,MYC,8
